АО ПАТП города Курск;51,7579890643308;36,1351865530014;Автобусы, маршрутки, троллейбусы;450
Аптека;51,7414599548513;36,2586486339569;Автобусы, маршрутки, троллейбусы;450
Аптека;51,7414732416758;36,2584447860718;Автобусы, маршрутки, троллейбусы;450
АТХ-2;51,7587627321763;36,1207509040833;Автобусы, маршрутки, троллейбусы;450
АТХ-2;51,7588490633885;36,1203217506409;Автобусы, маршрутки, троллейбусы;450
Аэродромная;51,7344605769068;36,1542946100235;Автобусы, маршрутки, троллейбусы;450
Аэродромная;51,7354074000258;36,1530125141144;Автобусы, маршрутки, троллейбусы;450
Аэродромная;51,735553574459;36,1524975299835;Автобусы, маршрутки, троллейбусы;450
Аэропорт;51,7487704396374;36,2826597690582;Автобусы, маршрутки, троллейбусы;450
Аэропортовская улица;51,7457381104291;36,2663626670837;Автобусы, маршрутки, троллейбусы;450
Аэропортовская улица;51,7459241080037;36,265686750412;Автобусы, маршрутки, троллейбусы;450
База "Строитель";51,7421110046597;36,2476408481598;Автобусы, маршрутки, троллейбусы;450
База "Строитель";51,7422372275164;36,2479197978973;Автобусы, маршрутки, троллейбусы;450
Баки (Дряблово);51,7369156316753;35,982928276062;Автобусы, маршрутки, троллейбусы;450
Баки (Дряблово);51,7369422079932;35,9834003448486;Автобусы, маршрутки, троллейбусы;450
Баки 1;51,7773334220817;36,118535399437;Автобусы, маршрутки, троллейбусы;450
Баки 2;51,771996044098;36,1157512664795;Автобусы, маршрутки, троллейбусы;450
Белгородская улица;51,6662338444008;36,1442577838898;Автобусы, маршрутки, троллейбусы;450
Белинского улица;51,7231935207021;36,1823183298111;Автобусы, маршрутки, троллейбусы;450
Березовая роща поселок;51,7767559004443;36,1188304424286;Автобусы, маршрутки, троллейбусы;450
Березовая роща поселок;51,7769284938919;36,1190128326416;Автобусы, маршрутки, троллейбусы;450
Березовая улица;51,7744722942213;36,1512261629105;Автобусы, маршрутки, троллейбусы;450
Березовая улица;51,7744988484461;36,1515265703201;Автобусы, маршрутки, троллейбусы;450
Бойцов 9-й Дивизии улица;51,7313375810968;36,1544930934906;Автобусы, маршрутки, троллейбусы;450
Бойцов 9-й дивизии улица;51,731576796918;36,154927611351;Автобусы, маршрутки, троллейбусы;450
Бойцов 9-й Дивизии улица;51,7317628527925;36,1553460359573;Автобусы, маршрутки, троллейбусы;450
Бойцов 9-й Дивизии улица;51,7324838120722;36,1555337905884;Автобусы, маршрутки, троллейбусы;450
Большевиков улица;51,726958378876;36,1605817079544;Автобусы, маршрутки, троллейбусы;450
Большевиков улица;51,7271577447953;36,1596322059631;Автобусы, маршрутки, троллейбусы;450
Бочарова улица;51,7207144579079;36,1721742153168;Автобусы, маршрутки, троллейбусы;450
Братская улица;51,783440095102;36,209317445755;Автобусы, маршрутки, троллейбусы;450
Братская улица;51,7844555812213;36,2090277671814;Автобусы, маршрутки, троллейбусы;450
БСМП;51,7217247090216;36,1589080095291;Автобусы, маршрутки, троллейбусы;450
БСМП;51,7218077878785;36,1589455604553;Автобусы, маршрутки, троллейбусы;450
Бульвар;51,8099016393102;36,1638808250427;Автобусы, маршрутки, троллейбусы;450
Бульвар;51,8102664718153;36,1641383171082;Автобусы, маршрутки, троллейбусы;450
Бурцевка;51,7522874208396;36,1650609970093;Автобусы, маршрутки, троллейбусы;450
Бутко улица;51,7466747332908;36,2241876125336;Автобусы, маршрутки, троллейбусы;450
Бутко улица;51,7478836787706;36,2251746654511;Автобусы, маршрутки, троллейбусы;450
В. Косиново;51,8347433009324;36,056227684021;Автобусы, маршрутки, троллейбусы;450
В. Медведица;51,8461117812571;36,0907530784607;Автобусы, маршрутки, троллейбусы;450
В. Медведица;51,8461184092712;36,0910266637802;Автобусы, маршрутки, троллейбусы;450
Васильевский переулок;51,7159819284971;36,2066674232483;Автобусы, маршрутки, троллейбусы;450
Васильевский переулок;51,7160949300553;36,2070751190186;Автобусы, маршрутки, троллейбусы;450
Верхне Луговая;51,7456783253318;36,1676788330078;Автобусы, маршрутки, троллейбусы;450
Верхне Луговая;51,7463127076077;36,1691755056381;Автобусы, маршрутки, троллейбусы;450
Веспремская улица;51,7423767365793;36,1383783817291;Автобусы, маршрутки, троллейбусы;450
Веспремская улица;51,7424564558505;36,1375951766968;Автобусы, маршрутки, троллейбусы;450
Всемирное Общество Слепых;51,6964018087358;36,1421763896942;Автобусы, маршрутки, троллейбусы;450
Гагарина улица;51,6720960518141;36,1372357606888;Автобусы, маршрутки, троллейбусы;450
Гайдара улица;51,7238415106859;36,1836165189743;Автобусы, маршрутки, троллейбусы;450
Гараж ОАО "ПАТП";51,7580720765371;36,1365973949432;Автобусы, маршрутки, троллейбусы;450
Гараж ОЧП;51,7599115878668;36,1351597309113;Автобусы, маршрутки, троллейбусы;450
Гаражи;51,6716169895493;36,1652380228043;Автобусы, маршрутки, троллейбусы;450
Гаражи;51,6717400824204;36,1653238534927;Автобусы, маршрутки, троллейбусы;450
ГИБДД;51,791669520613;36,1687302589417;Автобусы, маршрутки, троллейбусы;450
ГИБДД;51,7917425168629;36,168966293335;Автобусы, маршрутки, троллейбусы;450
ГИБДД;51,7917956049705;36,1663055419922;Автобусы, маршрутки, троллейбусы;450
ГИБДД;51,7920743165098;36,1664235591888;Автобусы, маршрутки, троллейбусы;450
ГКЦ Лира;51,6674649043431;36,0698211193085;Автобусы, маршрутки, троллейбусы;450
Гоголя улица;51,746435597385;36,1903005838394;Автобусы, маршрутки, троллейбусы;450
Горелый лес;51,7305036382645;36,2447869777679;Автобусы, маршрутки, троллейбусы;450
Горелый лес;51,7305767334706;36,2445938587189;Автобусы, маршрутки, троллейбусы;450
Городская;51,6677077851914;36,0976195335388;Автобусы, маршрутки, троллейбусы;450
Городская;51,667814253098;36,0978555679321;Автобусы, маршрутки, троллейбусы;450
Гортоп склад;51,7237451435326;36,2171602249146;Автобусы, маршрутки, троллейбусы;450
Гортоп склад;51,7237983116426;36,2168490886688;Автобусы, маршрутки, троллейбусы;450
д. Н. Медведица;51,864527265408;36,0615921020508;Автобусы, маршрутки, троллейбусы;450
д. Н. Медведица;51,8649777837294;36,0616564750671;Автобусы, маршрутки, троллейбусы;450
Дальние парки;51,7706947965484;36,1807948350906;Автобусы, маршрутки, троллейбусы;450
Дальние парки;51,7709470821682;36,1809933185577;Автобусы, маршрутки, троллейбусы;450
Дейнеки улица;51,7094306790523;36,1473959684372;Автобусы, маршрутки, троллейбусы;450
Дейнеки улица;51,7095038083316;36,1479592323303;Автобусы, маршрутки, троллейбусы;450
Дейнеки улица;51,7099359334779;36,146999001503;Автобусы, маршрутки, троллейбусы;450
Деревня "Курица";51,8894778573479;36,0366475582123;Автобусы, маршрутки, троллейбусы;450
Детская поликлинника;51,7445357504896;36,1634624004364;Автобусы, маршрутки, троллейбусы;450
Детская поликлинника;51,7447748964524;36,164116859436;Автобусы, маршрутки, троллейбусы;450
Детский сад;51,7666580348431;36,256685256958;Автобусы, маршрутки, троллейбусы;450
Детский сад;51,7671228119815;36,2569427490234;Автобусы, маршрутки, троллейбусы;450
Детский санаторий;51,6913075941836;36,1091423034668;Автобусы, маршрутки, троллейбусы;450
Диспетчерский пункт КЗТЗ;51,7120399915481;36,1371177434921;Автобусы, маршрутки, троллейбусы;450
Диспетчерский пункт КЗТЗ;51,712113116609;36,1380350589752;Автобусы, маршрутки, троллейбусы;450
Диспетчерский пункт КЗТЗ;51,7123125479921;36,1377185583115;Автобусы, маршрутки, троллейбусы;450
Добролюбова площадь;51,722435859097;36,189866065979;Автобусы, маршрутки, троллейбусы;450
Добролюбова площадь;51,7227781376225;36,1885035037994;Автобусы, маршрутки, троллейбусы;450
Добролюбова площадь;51,7231802285026;36,1900001764297;Автобусы, маршрутки, троллейбусы;450
Добролюбова улица;51,724904858739;36,1870175600052;Автобусы, маршрутки, троллейбусы;450
Добролюбова улица;51,7251441086042;36,1872321367264;Автобусы, маршрутки, троллейбусы;450
Дом книги;51,7333841644246;36,1931598186493;Автобусы, маршрутки, троллейбусы;450
Дом ребенка;51,7564881773195;36,1501747369766;Автобусы, маршрутки, троллейбусы;450
Дом ребенка;51,7569829442577;36,1516070365906;Автобусы, маршрутки, троллейбусы;450
Драматический театр;51,737766066094;36,1933851242065;Автобусы, маршрутки, троллейбусы;450
Драматический театр;51,7390915159518;36,1938089132309;Автобусы, маршрутки, троллейбусы;450
Дружбы проспект;51,7439378800442;36,1421227455139;Автобусы, маршрутки, троллейбусы;450
Дружбы проспект;51,744316532245;36,1449176073074;Автобусы, маршрутки, троллейбусы;450
Дружбы проспект;51,7449110762267;36,1445635557175;Автобусы, маршрутки, троллейбусы;450
Дружининская;51,7225488445278;36,1801779270172;Автобусы, маршрутки, троллейбусы;450
Дряблово деревня;51,7542267909637;35,9888935089111;Автобусы, маршрутки, троллейбусы;450
Дряблово деревня;51,7544791686229;35,9890007972717;Автобусы, маршрутки, троллейбусы;450
Дубровинского;51,7535294243094;36,2130832672119;Автобусы, маршрутки, троллейбусы;450
Дубровинского улица;51,7542234701956;36,2131583690643;Автобусы, маршрутки, троллейбусы;450
Дубровинского улица;51,7579126929663;36,2182331085205;Автобусы, маршрутки, троллейбусы;450
Европа ТЦ;51,7504442778742;36,192199587822;Автобусы, маршрутки, троллейбусы;450
ЖД Переезд;51,7691810532151;36,2636804580688;Автобусы, маршрутки, троллейбусы;450
ЖД Переезд;51,7702898087887;36,2649571895599;Автобусы, маршрутки, троллейбусы;450
Железнодорожная больница;51,7567803893209;36,2197726964951;Автобусы, маршрутки, троллейбусы;450
Железнодорожний вокзал;51,7504808093663;36,2269932031631;Автобусы, маршрутки, троллейбусы;450
Жеребцово деревня;51,7128775988024;35,979688167572;Автобусы, маршрутки, троллейбусы;450
Жеребцово деревня;51,7131036171499;35,979677438736;Автобусы, маршрутки, троллейбусы;450
Завод "Волокно";51,6567768578302;36,0831248760223;Автобусы, маршрутки, троллейбусы;450
Завод "Волокно";51,6575555864631;36,082524061203;Автобусы, маршрутки, троллейбусы;450
Завод "Счетмаш";51,7401844015013;36,2454146146774;Автобусы, маршрутки, троллейбусы;450
Завод "Счетмаш";51,740307307949;36,2452697753906;Автобусы, маршрутки, троллейбусы;450
Завод "ФармСтандарт";51,7378956230576;36,244985461235;Автобусы, маршрутки, троллейбусы;450
Завод "ФармСтандарт";51,7381713456156;36,2448084354401;Автобусы, маршрутки, троллейбусы;450
Заводская улица;51,707426225957;36,1550563573837;Автобусы, маршрутки, троллейбусы;450
Заводская улица;51,7074727648469;36,1558502912521;Автобусы, маршрутки, троллейбусы;450
Заводская улица;51,7079680686379;36,1548686027527;Автобусы, маршрутки, троллейбусы;450
Заливная улица;51,6320768989071;36,1391723155975;Автобусы, маршрутки, троллейбусы;450
Заливная улица;51,6326829079389;36,1393654346466;Автобусы, маршрутки, троллейбусы;450
Запольная улица;51,7416924737169;36,1496597528458;Автобусы, маршрутки, троллейбусы;450
Запольная улица;51,7420910747027;36,1476749181747;Автобусы, маршрутки, троллейбусы;450
Запольная улица;51,7422405491658;36,1470365524292;Автобусы, маршрутки, троллейбусы;450
Запрудная ул;51,7028452352195;36,0850238800049;Автобусы, маршрутки, троллейбусы;450
Звездная улица;51,7300384841835;36,1471438407898;Автобусы, маршрутки, троллейбусы;450
Звездная улица;51,7302444815813;36,1495041847229;Автобусы, маршрутки, троллейбусы;450
Знаменская роща;51,7768222826177;36,1761224269867;Автобусы, маршрутки, троллейбусы;450
Знаменская роща;51,7782328807158;36,1766910552979;Автобусы, маршрутки, троллейбусы;450
Знаменский собор;51,7279817812674;36,1924570798874;Автобусы, маршрутки, троллейбусы;450
Ильича улица;51,758404123836;36,2372392416;Автобусы, маршрутки, троллейбусы;450
Ильича улица;51,758550223874;36,2376308441162;Автобусы, маршрутки, троллейбусы;450
Ильича улица;51,7644270379656;36,2528014183044;Автобусы, маршрутки, троллейбусы;450
Ильича улица;51,7644735181918;36,2535309791565;Автобусы, маршрутки, троллейбусы;450
Интернациональая улица;51,751676369164;36,2204217910767;Автобусы, маршрутки, троллейбусы;450
Интернациональая улица;51,7519354029489;36,2209957838058;Автобусы, маршрутки, троллейбусы;450
К. Маркса улица;51,7545787909949;36,1883586645126;Автобусы, маршрутки, троллейбусы;450
К.Блинова;51,7512778527477;36,2002623081207;Автобусы, маршрутки, троллейбусы;450
К.Блинова;51,7519387238853;36,2001442909241;Автобусы, маршрутки, троллейбусы;450
К\т Щепкина;51,7239910455171;36,1768412590027;Автобусы, маршрутки, троллейбусы;450
Кавказкая улица;51,7622291326373;36,1684942245483;Автобусы, маршрутки, троллейбусы;450
Кавказкая улица;51,7624881058956;36,1683762073517;Автобусы, маршрутки, троллейбусы;450
Казачий лог;51,7612729108151;36,1641705036163;Автобусы, маршрутки, троллейбусы;450
Казачий лог;51,7613857991679;36,16375207901;Автобусы, маршрутки, троллейбусы;450
Картодром;51,7871833425244;36,1713856458664;Автобусы, маршрутки, троллейбусы;450
Каширцева улица;51,7503878200556;36,2450498342514;Автобусы, маршрутки, троллейбусы;450
Каширцева улица;51,7505937247005;36,2444597482681;Автобусы, маршрутки, троллейбусы;450
КБО;51,6728479032081;36,161761879921;Автобусы, маршрутки, троллейбусы;450
КБО;51,6729011311523;36,1621534824371;Автобусы, маршрутки, троллейбусы;450
КГСХА;51,7650976765933;36,1836969852448;Автобусы, маршрутки, троллейбусы;450
КГСХА;51,765778265015;36,1828708648682;Автобусы, маршрутки, троллейбусы;450
КГСХА;51,7668738248239;36,1831444501877;Автобусы, маршрутки, троллейбусы;450
Кинотеатр "Родина";51,6680770946709;36,0824060440063;Автобусы, маршрутки, троллейбусы;450
Кинотеатр "Родина";51,6681935429815;36,0825133323669;Автобусы, маршрутки, троллейбусы;450
Кинотеатр им.Щепкина;51,7248516919303;36,178514957428;Автобусы, маршрутки, троллейбусы;450
Кинотетр "Спутник";51,6488956374124;36,1458992958069;Автобусы, маршрутки, троллейбусы;450
Кинотетр "Спутник";51,6489289224745;36,1469399929047;Автобусы, маршрутки, троллейбусы;450
Кинотетра "Сказка";51,740230906683;36,1341297626495;Автобусы, маршрутки, троллейбусы;450
Кинотетра "Сказка";51,7408753307025;36,1327993869781;Автобусы, маршрутки, троллейбусы;450
Кинотетра "Сказка";51,74118425236;36,1347037553787;Автобусы, маршрутки, троллейбусы;450
Кирова улица;51,7356465943067;36,1932456493378;Автобусы, маршрутки, троллейбусы;450
Кировский мост;51,7542367532664;36,2034541368485;Автобусы, маршрутки, троллейбусы;450
Кировский мост;51,7545854324785;36,2031322717667;Автобусы, маршрутки, троллейбусы;450
Кирпичная улица;51,7993202119896;36,165736913681;Автобусы, маршрутки, троллейбусы;450
Кирпичная улица;51,7995590678406;36,165919303894;Автобусы, маршрутки, троллейбусы;450
ККПФ;51,796248147563;36,1668312549591;Автобусы, маршрутки, троллейбусы;450
ККПФ;51,7962813243227;36,167174577713;Автобусы, маршрутки, троллейбусы;450
Кладбище Некрополь;51,7937598210192;36,1635053157806;Автобусы, маршрутки, троллейбусы;450
Кладбище Некрополь;51,7942176834109;36,1631619930267;Автобусы, маршрутки, троллейбусы;450
Клыкова;51,7228678606908;36,1365920305252;Автобусы, маршрутки, троллейбусы;450
Клыкова,79;51,7176868925859;36,1258417367935;Автобусы, маршрутки, троллейбусы;450
Клюквинский интернат;51,717829800886;36,2684440612793;Автобусы, маршрутки, троллейбусы;450
Кожзавод;51,7067347853808;36,1767661571503;Автобусы, маршрутки, троллейбусы;450
Кожзавод;51,7070705342882;36,1766266822815;Автобусы, маршрутки, троллейбусы;450
Колокольчиковая улица;51,6249240487741;36,1401379108429;Автобусы, маршрутки, троллейбусы;450
Колокольчиковая улица;51,6253370000329;36,1403524875641;Автобусы, маршрутки, троллейбусы;450
Кольцо;51,6642640789114;36,0673427581787;Автобусы, маршрутки, троллейбусы;450
Комарова пл.;51,7027587969734;36,142503619194;Автобусы, маршрутки, троллейбусы;450
Комарова пл.;51,7028020161171;36,143029332161;Автобусы, маршрутки, троллейбусы;450
Комарова улица;51,7012161789647;36,1490750312805;Автобусы, маршрутки, троллейбусы;450
Коммунальная улица;51,7544459611167;36,2571251392365;Автобусы, маршрутки, троллейбусы;450
Кондитерский комбинат;51,7376032888696;36,1901074647903;Автобусы, маршрутки, троллейбусы;450
Конно-спортивная школа;51,6467686712643;36,1271131038666;Автобусы, маршрутки, троллейбусы;450
Конно-спортивная школа;51,6468918316504;36,1274778842926;Автобусы, маршрутки, троллейбусы;450
Конорева улица;51,7082705669434;36,1371660232544;Автобусы, маршрутки, троллейбусы;450
Конти;51,6432101902243;36,1248385906219;Автобусы, маршрутки, троллейбусы;450
Конти;51,6432434794608;36,1251175403595;Автобусы, маршрутки, троллейбусы;450
Кореневская улица;51,7072600152449;36,0850989818573;Автобусы, маршрутки, троллейбусы;450
Кореневская улица;51,7077387004424;36,0853242874146;Автобусы, маршрутки, троллейбусы;450
Косиново поселок;51,8007699148412;36,1354601383209;Автобусы, маршрутки, троллейбусы;450
Косухина улица;51,7324107199502;36,1304926872253;Автобусы, маршрутки, троллейбусы;450
Косухина улица;51,732527002816;36,1311846971512;Автобусы, маршрутки, троллейбусы;450
КПК;51,7316930819293;36,2651181221008;Автобусы, маршрутки, троллейбусы;450
КПК;51,7319256510545;36,2654399871826;Автобусы, маршрутки, троллейбусы;450
КПК;51,7320253231703;36,2650322914124;Автобусы, маршрутки, троллейбусы;450
Красная площадь;51,7286330252714;36,1927735805511;Автобусы, маршрутки, троллейбусы;450
Красная площадь;51,7302544491735;36,1919260025024;Автобусы, маршрутки, троллейбусы;450
Красная площадь;51,7302710618223;36,1919367313385;Автобусы, маршрутки, троллейбусы;450
Красная площадь;51,7304371879745;36,1912339925766;Автобусы, маршрутки, троллейбусы;450
Краснознаменная улица;51,7471065032478;36,2406992912292;Автобусы, маршрутки, троллейбусы;450
Краснознаменная улица;51,7473788483289;36,2399697303772;Автобусы, маршрутки, троллейбусы;450
Краснополянская;51,6654086827949;36,1514139175415;Автобусы, маршрутки, троллейбусы;450
Кривецкий мост;51,7211597687466;36,2093603610992;Автобусы, маршрутки, троллейбусы;450
Кривецкий мост;51,7212794037469;36,2089419364929;Автобусы, маршрутки, троллейбусы;450
Кривецкий переулок;51,7183249912693;36,2018233537674;Автобусы, маршрутки, троллейбусы;450
Кривецкий переулок;51,7192688290623;36,2025368213654;Автобусы, маршрутки, троллейбусы;450
Крутой лог;51,7418950963241;36,1218988895416;Автобусы, маршрутки, троллейбусы;450
Крутой лог;51,742137577922;36,1222690343857;Автобусы, маршрутки, троллейбусы;450
Крюкова;51,6757686941834;36,0675036907196;Автобусы, маршрутки, троллейбусы;450
Курский Государственный Университе;51,7357495803432;36,1903703212738;Автобусы, маршрутки, троллейбусы;450
КурскМедСтекло;51,7599779948166;36,125568151474;Автобусы, маршрутки, троллейбусы;450
КурскМедСтекло;51,760084245733;36,1253428459167;Автобусы, маршрутки, троллейбусы;450
Курскснаббыт;51,6434032674557;36,1244094371796;Автобусы, маршрутки, троллейбусы;450
Курскснабсбыт;51,6438826280618;36,1243557929993;Автобусы, маршрутки, троллейбусы;450
Курскснабсбыт;51,6439558632637;36,1245274543762;Автобусы, маршрутки, троллейбусы;450
Ласточка СНТ;51,8358835929064;36,0736083984375;Автобусы, маршрутки, троллейбусы;450
Ласточка СНТ;51,8359764060986;36,0743165016174;Автобусы, маршрутки, троллейбусы;450
Лесная улица;51,6678708140716;36,0911875963211;Автобусы, маршрутки, троллейбусы;450
Лесная улица;51,6679639731682;36,0919547080994;Автобусы, маршрутки, троллейбусы;450
Лицей №21;51,6977450961469;36,136372089386;Автобусы, маршрутки, троллейбусы;450
Ломакина улица;51,7581716909831;36,1865025758743;Автобусы, маршрутки, троллейбусы;450
Льговский поворот;51,6617950964981;36,136736869812;Автобусы, маршрутки, троллейбусы;450
Льговский поворот;51,6617950964981;36,137090921402;Автобусы, маршрутки, троллейбусы;450
Льговский поворот;51,6626203239178;36,136200428009;Автобусы, маршрутки, троллейбусы;450
Льговский поворот;51,6630462418668;36,1365973949432;Автобусы, маршрутки, троллейбусы;450
М/р-он Заря;51,7713852591038;36,196346282959;Автобусы, маршрутки, троллейбусы;450
М/р-он Заря;51,7722217668954;36,1963248252869;Автобусы, маршрутки, троллейбусы;450
Магазин;51,6736496424931;36,1566334962845;Автобусы, маршрутки, троллейбусы;450
Магазин;51,6738126499893;36,1562418937683;Автобусы, маршрутки, троллейбусы;450
Магазин;51,6968274090625;36,0395979881287;Автобусы, маршрутки, троллейбусы;450
Магазин;51,6969338085188;36,0406601428986;Автобусы, маршрутки, троллейбусы;450
Магазин;51,6997134056779;36,1374396085739;Автобусы, маршрутки, троллейбусы;450
Магазин;51,7487870454801;36,1506736278534;Автобусы, маршрутки, троллейбусы;450
Магазин;51,8015494840583;36,1375683546066;Автобусы, маршрутки, троллейбусы;450
Магазин "Колос";51,7226551834989;36,164116859436;Автобусы, маршрутки, троллейбусы;450
Магазин "Колос";51,7234859481011;36,163923740387;Автобусы, маршрутки, троллейбусы;450
Магазин Полет;51,7460237492464;36,2581658363342;Автобусы, маршрутки, троллейбусы;450
Магистр проезд;51,6490620624787;36,1519718170166;Автобусы, маршрутки, троллейбусы;450
Магистр проезд;51,6491419462936;36,1529695987701;Автобусы, маршрутки, троллейбусы;450
Магистр.проезд;51,6500872274137;36,1292213201523;Автобусы, маршрутки, троллейбусы;450
Магистральная улица;51,6510091903625;36,1301708221436;Автобусы, маршрутки, троллейбусы;450
Майская заря поселок;51,7032175826996;36,0561203956604;Автобусы, маршрутки, троллейбусы;450
Майская заря поселок;51,7032973710466;36,0558521747589;Автобусы, маршрутки, троллейбусы;450
Майский бульвар;51,7293839378338;36,1352348327637;Автобусы, маршрутки, троллейбусы;450
Майский бульвар;51,7294769703801;36,1354279518127;Автобусы, маршрутки, троллейбусы;450
Малых улица;51,7147189506919;36,2138342857361;Автобусы, маршрутки, троллейбусы;450
Малышева;51,6998264478823;36,1406582593918;Автобусы, маршрутки, троллейбусы;450
Масловка улица;51,7555617199506;36,1620998382568;Автобусы, маршрутки, троллейбусы;450
Метеостанция;51,7744025893069;36,1776673793793;Автобусы, маршрутки, троллейбусы;450
Метеостанция;51,7746083844582;36,1789065599442;Автобусы, маршрутки, троллейбусы;450
