Код дороги	Местоположение, м	Код расположения	Длина трубы, м	Код материала тела трубы	Расстояние от оси проезжей части до трубы на примыкании, м	Код вида перекрываемого препятствия	Код режима протекания воды	Глубина заложения фундамента, м	Код типа основания	Высота насыпи по профилю, м	Высота насыпи над трубой, м	Средний уклон по лотку, ‰	Объем тела трубы, м3	Код изоляции	Год ввода в эксплуатацию	Год последнего кап. ремонта	Код технического состояния	Заиливание (1-да,0-нет)	Раскрытие швов между звеньями (1-да, 0-нет)	Локальные разрушения укрепл. откоса насыпи (1-да, 0-нет)	Размыв русел водотока (1-да, 0-нет)	Высокая трава и древесно-кустарниковая растительность (1-да, 0-нет)	Локальные повреждения оголовков (1-да, 0-нет)	Иные дефекты (1-да, 0-нет)	Дорожная организация, выполнявшая диагностику	Код типа оголовка	Высота оголовка, м	Ширина оголовка, м	Код материала оголовка	Код укрепления русла 	Код укрепления откосов	Поперечное сечение отверстия	Количество отверстий	Диаметр отверстия, м	Высота отверстия, м	Ширина отверстия, м	Толщина стенки трубы, см	Код технического состояния.1	Широта оголовка трубы	Долгота оголовка трубы	Код очертания отверстия трубы 	Код типа оголовка.1	Высота оголовка, м.1	Ширина оголовка, м.1	Код материала оголовка.1	Код укрепления русла .1	Код укрепления откосов.1	Поперечное сечение отверстия.1	Количество отверстий.1	Диаметр отверстия, м.1	Высота отверстия, м.1	Ширина отверстия, м.1	Толщина стенки трубы, см.1	Код технического состояния.2	Широта оголовка трубы.1	Долгота оголовка трубы.1	Код очертания отверстия трубы .1
38 ОП МЗ 38Н-194	81	11	15	1	7.5	4	1			2.05	1.15		16.956				1	1	0	0	0	0	0	0		2	1.6	2.8	3	9	9	1.1304	1	1.2			9	3	51.40069	36.07947	1	2	1.9	4.0	3	9	9	1.1304	1	1.2			9	3	51.40058	36.07935	1
38 ОП МЗ 38Н-194	837	11	20	1	10.0	4	1			2.6	1.5		22.608				1	1	0	0	0	0	0	0		2	1.6	6.0	3	9	9	1.1304	2	1.2			9	3	51.3958	36.08648	1	2	1.9	7.6	3	9	9	1.1304	2	1.2			9	3	51.39564	36.0863	1
38 ОП МЗ 38Н-194	2610	11	20	1	10.0	4	1			3.15	1.85		22.608				1	1	0	0	0	0	0	0		2	1.8	5.0	3	9	9	1.1304	1	1.2			9	1	51.38155	36.0931	1	2	1.8	5.0	3	9	9	1.1304	1	1.2			9	1	51.38152	36.0928	1
38 ОП МЗ 38Н-194	4144	11	15	1	7.5	4	1			2.8	2.0		16.956				1	1	0	0	0	0	0	0		2	1.8	5.0	3	9	9	1.1304	1	1.2			9	3	51.36817	36.09747	1	2	2.2	5.0	3	9	9	1.1304	1	1.2			9	3	51.36814	36.09722	1
38 ОП МЗ 38Н-194	5516	11	15	1	7.5	4	1			5.5	4.0		16.956				1	1	0	0	0	0	0	0		2	2.0	5.0	3	9	9	1.1304	2	1.2			9	3	51.36031	36.11003	1	2	3.8	5.0	3	9	9	1.1304	2	1.2			9	3	51.35997	36.11022	1
38 ОП МЗ 38Н-194	5914	12	5	1	2.5	4	1			0.44	0.22		0.6280000000000001				1	1	0	0	0	0	0	0		2	0.5	1.2	3	9	9	0.12560000000000002	1	0.4			2	3	51.36171	36.11524	1	2	0.5	1.2	3	9	9	0.12560000000000002	1	0.4			2	3	51.36174	36.11529	1
38 ОП МЗ 38Н-194	4630	11	15	1	7.5	4	1			2.95	1.66		16.956				1	1	0	0	0	0	0	0		2	1.8	4.5	3	9	9	1.1304	1	1.2			9	1	51.36553	36.10209	1	2	1.8	4.5	3	9	9	1.1304	1	1.2			9	1	51.36534	36.10197	1
38 ОП МЗ 38Н-194	4524	11	15	1	7.5	4	1			3.0	1.85		16.956				1	1	0	0	0	0	0	0		2	1.8	4.5	3	9	9	1.1304	1	1.2			9	2	51.36573	36.10059	1	2	1.8	4.5	3	9	9	1.1304	1	1.2			9	2	51.36559	36.10054	1
